wavelength,flux
3876.789905,1.080767851e-16
3878.050688,9.927597778e-16
3879.311472,1.069327639e-15
3880.572256,1.615359064e-16
3881.83304,6.417655769e-16
3883.093824,5.564911172e-16
3884.354608,1.180233051e-15
3885.615391,7.919507653e-16
3886.876175,4.458655968e-16
3888.136959,1.143853621e-15
3889.397743,9.941713582e-16
3890.658527,-3.498439037e-16
3891.919311,-3.887026519e-16
3893.180094,8.967734748e-16
3894.440878,1.41149655e-15
3895.701662,9.507894011e-16
3896.962446,4.365740424e-16
3898.22323,7.71808163e-16
3899.484014,2.19206134e-15
3900.744797,2.498769641e-15
3902.005581,2.142673178e-15
3903.266365,1.245480316e-15
3904.527149,4.031983237e-16
3905.787933,2.783705224e-16
3907.048717,6.804399895e-16
3908.3095,8.181834815e-16
3909.570284,1.503553097e-16
3910.831068,7.022707814e-17
3912.091852,9.71803018e-16
3913.352636,1.560698757e-15
3914.61342,1.11897351e-15
3915.874203,4.344080732e-16
3917.134987,2.71567842e-16
3918.395771,5.710249321e-16
3919.656555,1.416053588e-15
3920.917339,9.850301786e-16
3922.178123,5.311074986e-16
3923.438906,1.399720887e-15
3924.69969,2.067168661e-15
3925.960474,1.516597245e-15
3927.221258,1.092429298e-15
3928.482042,9.342372126e-16
3929.742826,7.409290475e-16
3931.003609,8.871140699e-16
3932.264393,7.588570821e-16
3933.525177,5.241304882e-16
3934.785961,1.607849905e-15
3936.046745,1.51543321e-15
3937.307529,7.933353465e-16
3938.568312,1.013906908e-15
3939.829096,1.29157172e-15
3941.08988,1.31867021e-15
3942.350664,1.718284366e-15
3943.611448,1.70287419e-15
3944.872232,1.524661211e-15
3946.133015,1.269368551e-15
3947.393799,9.511324494e-16
3948.654583,9.837693701e-16
3949.915367,1.459754453e-15
3951.176151,1.858269161e-15
3952.436935,1.951638661e-15
3953.697718,2.170915374e-15
3954.958502,2.383511115e-15
3956.219286,2.39975403e-15
3957.48007,2.050620178e-15
3958.740854,1.660713337e-15
3960.001638,1.481488259e-15
3961.262421,1.331869948e-15
3962.523205,1.63558981e-15
3963.783989,1.538790779e-15
3965.044773,1.358046019e-15
3966.305557,1.167626447e-15
3967.566341,1.068571238e-15
3968.827124,1.123550135e-15
3970.087908,9.232841237e-16
3971.348692,1.017208219e-15
3972.609476,1.397245433e-15
3973.87026,1.602270711e-15
3975.131044,2.111363664e-15
3976.391827,2.430199147e-15
3977.652611,1.911069383e-15
3978.913395,1.596096793e-15
3980.174179,1.435563086e-15
3981.434963,1.766601984e-15
3982.695747,2.043684461e-15
3983.95653,1.997822921e-15
3985.217314,1.950779346e-15
3986.478098,1.778885656e-15
3987.738882,1.30366788e-15
3988.999666,1.588840897e-15
3990.26045,1.640059815e-15
3991.521233,1.984618101e-15
3992.782017,1.909473785e-15
3994.042801,1.312866552e-15
3995.303585,1.389357333e-15
3996.564369,1.863204822e-15
3997.825153,1.756430495e-15
3999.085936,1.492621448e-15
4000.34672,1.803488363e-15
4001.607504,2.070599356e-15
4002.868288,1.914395681e-15
4004.129072,1.738374506e-15
4005.389856,1.586826124e-15
4006.650639,1.641535135e-15
4007.911423,1.827096866e-15
4009.172207,2.20275619e-15
4010.432991,2.136450239e-15
4011.693775,1.806621538e-15
4012.954559,1.884958957e-15
4014.215342,1.972369581e-15
4015.476126,1.92291895e-15
4016.73691,1.511816062e-15
4017.997694,1.441792378e-15
4019.258478,1.682154388e-15
4020.519262,1.546677821e-15
4021.780045,1.216214904e-15
4023.040829,1.429986433e-15
4024.301613,1.641874054e-15
4025.562397,1.716398871e-15
4026.823181,1.582563007e-15
4028.083965,1.506271808e-15
4029.344748,1.716097221e-15
4030.605532,1.916279271e-15
4031.866316,1.701545301e-15
4033.1271,1.347336769e-15
4034.387884,1.373720893e-15
4035.648668,1.874297777e-15
4036.909451,1.705065782e-15
4038.170235,1.120707387e-15
4039.431019,1.318156272e-15
4040.691803,1.722567389e-15
4041.952587,1.676234792e-15
4043.213371,1.338629482e-15
4044.474154,1.380052464e-15
4045.734938,1.235595336e-15
4046.995722,1.094729839e-15
4048.256506,1.405068841e-15
4049.51729,1.360896814e-15
4050.778074,1.633679857e-15
4052.038857,1.815059045e-15
4053.299641,1.942844765e-15
4054.560425,2.123760626e-15
4055.821209,2.23882137e-15
4057.081993,2.170729662e-15
4058.342777,2.214939912e-15
4059.60356,2.879000401e-15
4060.864344,2.863327116e-15
4062.125128,2.330356621e-15
4063.385912,2.013410233e-15
4064.646696,2.57154777e-15
4065.90748,3.41401161e-15
4067.168263,3.264706595e-15
4068.429047,3.288496997e-15
4069.689831,2.788391381e-15
4070.950615,2.663174289e-15
4072.211399,3.198002539e-15
4073.472183,3.218324553e-15
4074.732966,2.556113771e-15
4075.99375,2.623471737e-15
4077.254534,3.178588755e-15
4078.515318,3.171692213e-15
4079.776102,2.98627543e-15
4081.036886,3.154448951e-15
4082.297669,3.346696208e-15
4083.558453,3.229499882e-15
4084.819237,3.169623123e-15
4086.080021,3.207698736e-15
4087.340805,2.795612972e-15
4088.601589,2.558400549e-15
4089.862372,2.660108665e-15
4091.123156,2.872763486e-15
4092.38394,3.095483388e-15
4093.644724,2.990925641e-15
4094.905508,2.510575374e-15
4096.166292,2.737958828e-15
4097.427075,3.196335366e-15
4098.687859,3.498001068e-15
4099.948643,3.325808799e-15
4101.209427,2.597072896e-15
4102.470211,2.302738265e-15
4103.730995,2.872587727e-15
4104.991778,2.909594173e-15
4106.252562,3.142340192e-15
4107.513346,3.401926144e-15
4108.77413,3.312621343e-15
4110.034914,3.160268491e-15
4111.295698,2.918787445e-15
4112.556481,2.99740142e-15
4113.817265,2.981738086e-15
4115.078049,3.400149281e-15
4116.338833,3.392651557e-15
4117.599617,2.952860404e-15
4118.860401,3.119170453e-15
4120.121184,3.220676552e-15
4121.381968,2.676259889e-15
4122.642752,2.81921724e-15
4123.903536,2.803373065e-15
4125.16432,2.713816483e-15
4126.425104,2.553676858e-15
4127.685887,1.949190736e-15
4128.946671,1.848222926e-15
4130.207455,2.426829438e-15
4131.468239,2.806449912e-15
4132.729023,2.787162548e-15
4133.989807,2.778168541e-15
4135.25059,2.886138772e-15
4136.511374,2.719353326e-15
4137.772158,2.197131256e-15
4139.032942,2.055353399e-15
4140.293726,2.526926498e-15
4141.55451,2.918559805e-15
4142.815293,2.632067216e-15
4144.076077,2.017004829e-15
4145.336861,1.788619124e-15
4146.597645,1.993573992e-15
4147.858429,2.12090909e-15
4149.119213,1.645945423e-15
4150.379996,1.088604414e-15
4151.64078,1.263871413e-15
4152.901564,1.708280378e-15
4154.162348,1.807424102e-15
4155.423132,1.868284266e-15
4156.683916,1.289734294e-15
4157.944699,1.080729761e-15
4159.205483,1.614874878e-15
4160.466267,1.793303851e-15
4161.727051,1.478097586e-15
4162.987835,1.411552666e-15
4164.248619,1.471053766e-15
4165.509402,1.814527109e-15
4166.770186,1.929306637e-15
4168.03097,1.620806121e-15
4169.291754,1.322117528e-15
4170.552538,1.224929073e-15
4171.813322,1.155888265e-15
4173.074105,1.253061685e-15
4174.334889,1.600976021e-15
4175.595673,1.416630629e-15
4176.856457,1.626250531e-15
4178.117241,1.681024234e-15
4179.378025,1.274990097e-15
4180.638808,1.100021889e-15
4181.899592,1.086215252e-15
4183.160376,1.559636366e-15
4184.42116,1.852304143e-15
4185.681944,1.550614936e-15
4186.942728,1.284601168e-15
4188.203511,1.490473902e-15
4189.464295,1.603791664e-15
4190.725079,1.235175313e-15
4191.985863,1.19064065e-15
4193.246647,1.570279017e-15
4194.507431,1.776980467e-15
4195.768214,1.618671068e-15
4197.028998,1.466833954e-15
4198.289782,1.386364977e-15
4199.550566,1.276731279e-15
4200.81135,1.809013136e-15
4202.072134,2.049241632e-15
4203.332917,1.861733525e-15
4204.593701,1.761112682e-15
4205.854485,1.728328907e-15
4207.115269,1.433352647e-15
4208.376053,1.117153448e-15
4209.636837,1.163111444e-15
4210.89762,1.365432252e-15
4212.158404,1.31731898e-15
4213.419188,1.446519351e-15
4214.679972,1.523946633e-15
4215.940756,1.311476041e-15
4217.20154,1.69836681e-15
4218.462323,2.053501996e-15
4219.723107,1.663962555e-15
4220.983891,1.323363302e-15
4222.244675,1.237439856e-15
4223.505459,1.353520639e-15
4224.766243,1.62271798e-15
4226.027026,1.55427073e-15
4227.28781,1.442748572e-15
4228.548594,1.586182802e-15
4229.809378,1.378830195e-15
4231.070162,1.165980133e-15
4232.330946,1.315630103e-15
4233.591729,1.456701958e-15
4234.852513,1.45027266e-15
4236.113297,1.383863689e-15
4237.374081,1.29464772e-15
4238.634865,1.260180996e-15
4239.895649,1.401219076e-15
4241.156432,1.481089413e-15
4242.417216,1.325179975e-15
4243.678,1.376812563e-15
4244.938784,1.703968133e-15
4246.199568,1.335196458e-15
4247.460352,1.296890663e-15
4248.721135,1.242308813e-15
4249.981919,1.16773095e-15
4251.242703,1.427790182e-15
4252.503487,1.107543436e-15
4253.764271,1.083159475e-15
4255.025055,1.16137598e-15
4256.285838,1.124123682e-15
4257.546622,1.048451982e-15
4258.807406,1.076790105e-15
4260.06819,1.119049214e-15
4261.328974,9.852069967e-16
4262.589758,8.969736922e-16
4263.850541,1.023966166e-15
4265.111325,1.182285411e-15
4266.372109,1.200756129e-15
4267.632893,1.110730291e-15
4268.893677,1.013396783e-15
4270.154461,9.661971422e-16
4271.415244,1.029039364e-15
4272.676028,1.187809549e-15
4273.936812,1.088596474e-15
4275.197596,1.040146612e-15
4276.45838,1.057733452e-15
4277.719164,9.969309915e-16
4278.979947,1.206421827e-15
4280.240731,1.159512084e-15
4281.501515,9.778035052e-16
4282.762299,9.66237588e-16
4284.023083,9.801491512e-16
4285.283867,1.025087108e-15
4286.54465,1.003853368e-15
4287.805434,6.681209011e-16
4289.066218,8.503739099e-16
4290.327002,9.928467045e-16
4291.587786,1.165015998e-15
4292.84857,1.41870353e-15
4294.109353,1.525703379e-15
4295.370137,1.547202981e-15
4296.630921,1.707837803e-15
4297.891705,1.669575525e-15
4299.152489,1.267730601e-15
4300.413273,1.252181935e-15
4301.674056,1.31817586e-15
4302.93484,1.453831575e-15
4304.195624,1.834581884e-15
4305.456408,1.766400179e-15
4306.717192,1.782402961e-15
4307.977976,1.709365639e-15
4309.238759,1.49589269e-15
4310.499543,1.460712764e-15
4311.760327,1.610740299e-15
4313.021111,1.684110187e-15
4314.281895,1.672872918e-15
4315.542679,1.625339653e-15
4316.803462,1.849715398e-15
4318.064246,1.832322636e-15
4319.32503,1.713110901e-15
4320.585814,1.694965973e-15
4321.846598,1.630436462e-15
4323.107382,1.569929616e-15
4324.368165,1.366814821e-15
4325.628949,1.43786331e-15
4326.889733,1.4156576e-15
4328.150517,1.457178837e-15
4329.411301,1.420346562e-15
4330.672085,1.175017869e-15
4331.932868,1.384520033e-15
4333.193652,1.54847766e-15
4334.454436,1.401126008e-15
4335.71522,1.160364834e-15
4336.976004,1.233891953e-15
4338.236788,1.489372654e-15
4339.497571,1.572759977e-15
4340.758355,1.524263317e-15
4342.019139,1.308754418e-15
4343.279923,1.294382916e-15
4344.540707,1.330769228e-15
4345.801491,1.345745406e-15
4347.062274,1.440627072e-15
4348.323058,1.435835936e-15
4349.583842,1.240046917e-15
4350.844626,1.472742644e-15
4352.10541,1.689887057e-15
4353.366194,1.423468514e-15
4354.626977,1.256005442e-15
4355.887761,1.453737872e-15
4357.148545,1.524204554e-15
4358.409329,1.423156382e-15
4359.670113,1.510134596e-15
4360.930897,1.707212799e-15
4362.19168,1.781114623e-15
4363.452464,1.675516826e-15
4364.713248,1.477961426e-15
4365.974032,1.306168745e-15
4367.234816,1.289610309e-15
4368.4956,1.448864468e-15
4369.756383,1.508791837e-15
4371.017167,1.844538756e-15
4372.277951,1.767193637e-15
4373.538735,1.522976039e-15
4374.799519,1.793309145e-15
4376.060303,1.80548122e-15
4377.321086,1.942539833e-15
4378.58187,2.133078201e-15
4379.842654,2.059695501e-15
4381.103438,1.857703131e-15
4382.364222,1.863583445e-15
4383.625006,2.0056404e-15
4384.885789,1.903029134e-15
4386.146573,1.611682411e-15
4387.407357,1.671655732e-15
4388.668141,1.814356855e-15
4389.928925,1.675115438e-15
4391.189709,1.574996779e-15
4392.450492,1.856129979e-15
4393.711276,2.131198211e-15
4394.97206,2.059954058e-15
4396.232844,1.82975909e-15
4397.493628,1.896244189e-15
4398.754412,2.022244998e-15
4400.015195,1.877016753e-15
4401.275979,1.648112769e-15
4402.536763,1.663521886e-15
4403.797547,1.896201414e-15
4405.058331,1.631021868e-15
4406.319115,1.405577908e-15
4407.579898,1.455503512e-15
4408.840682,1.697916612e-15
4410.101466,1.972878436e-15
4411.36225,1.946818197e-15
4412.623034,1.928124391e-15
4413.883818,1.865873399e-15
4415.144601,1.836100826e-15
4416.405385,2.009888693e-15
4417.666169,2.015183073e-15
4418.926953,1.804995659e-15
4420.187737,2.09750324e-15
4421.448521,2.40429328e-15
4422.709304,2.15869523e-15
4423.970088,1.97377375e-15
4425.230872,1.983659895e-15
4426.491656,1.903561918e-15
4427.75244,1.945533671e-15
4429.013224,2.273904204e-15
4430.274007,2.227197114e-15
4431.534791,2.113690464e-15
4432.795575,2.011962865e-15
4434.056359,2.025458218e-15
4435.317143,2.254025823e-15
4436.577927,2.479933746e-15
4437.83871,2.417144676e-15
4439.099494,2.264065917e-15
4440.360278,2.437367375e-15
4441.621062,2.582474284e-15
4442.881846,2.549719096e-15
4444.14263,2.469297765e-15
4445.403413,2.319626619e-15
4446.664197,2.25320039e-15
4447.924981,2.60495115e-15
4449.185765,2.207426941e-15
4450.446549,2.165666946e-15
4451.707333,2.365425691e-15
4452.968116,2.239719649e-15
4454.2289,2.192115338e-15
4455.489684,2.355377339e-15
4456.750468,2.468516589e-15
4458.011252,2.283652495e-15
4459.272036,2.254834528e-15
4460.532819,2.413823248e-15
4461.793603,2.280066369e-15
4463.054387,1.963774314e-15
4464.315171,2.065817432e-15
4465.575955,2.224850832e-15
4466.836739,2.372055418e-15
4468.097522,2.272851978e-15
4469.358306,2.035187662e-15
4470.61909,2.017462015e-15
4471.879874,2.228555754e-15
4473.140658,2.192392742e-15
4474.401442,1.726193854e-15
4475.662225,1.822942169e-15
4476.923009,1.976517501e-15
4478.183793,1.981065221e-15
4479.444577,2.025660235e-15
4480.705361,2.068764471e-15
4481.966145,2.130828905e-15
4483.226928,2.144013819e-15
4484.487712,1.899895324e-15
4485.748496,1.754843367e-15
4487.00928,1.841981776e-15
4488.270064,1.886161744e-15
4489.530848,1.690435617e-15
4490.791631,1.469623975e-15
4492.052415,1.530933384e-15
4493.313199,1.378458877e-15
4494.573983,1.518690158e-15
4495.834767,1.740053748e-15
4497.095551,1.663002973e-15
4498.356334,1.563779628e-15
4499.617118,1.683154416e-15
4500.877902,1.890361121e-15
4502.138686,1.646924064e-15
4503.39947,1.626533969e-15
4504.660254,1.819601048e-15
4505.921037,1.651422762e-15
4507.181821,1.376466126e-15
4508.442605,1.573529189e-15
4509.703389,1.694339486e-15
4510.964173,1.782898263e-15
4512.224957,1.821502425e-15
4513.48574,1.779658786e-15
4514.746524,1.758023235e-15
4516.007308,1.695158249e-15
4517.268092,1.554790279e-15
4518.528876,1.828588491e-15
4519.78966,1.902068387e-15
4521.050443,1.738041516e-15
4522.311227,1.875679076e-15
4523.572011,2.284804248e-15
4524.832795,2.403737203e-15
4526.093579,2.129446123e-15
4527.354363,1.868386546e-15
4528.615146,1.961960816e-15
4529.87593,2.190798202e-15
4531.136714,2.27815631e-15
4532.397498,2.276905454e-15
4533.658282,2.290046535e-15
4534.919066,2.339701935e-15
4536.179849,2.639485107e-15
4537.440633,2.753093613e-15
4538.701417,2.732841478e-15
4539.962201,2.74668962e-15
4541.222985,2.883026984e-15
4542.483769,3.099689118e-15
4543.744552,3.217555659e-15
4545.005336,3.261677817e-15
4546.26612,3.256148597e-15
4547.526904,3.379160228e-15
4548.787688,3.525562885e-15
4550.048472,3.652105372e-15
4551.309255,3.708642704e-15
4552.570039,3.597897804e-15
4553.830823,3.811856209e-15
4555.091607,3.890532018e-15
4556.352391,4.09908974e-15
4557.613175,4.285933774e-15
4558.873958,4.284085971e-15
4560.134742,4.451176773e-15
4561.395526,4.815312848e-15
4562.65631,4.828869611e-15
4563.917094,4.784753594e-15
4565.177878,5.139197495e-15
4566.438661,5.556152428e-15
4567.699445,5.78572038e-15
4568.960229,6.17273058e-15
4570.221013,6.629507073e-15
4571.481797,6.446066418e-15
4572.742581,6.466069525e-15
4574.003364,6.617854441e-15
4575.264148,6.69235353e-15
4576.524932,7.042604194e-15
4577.785716,7.499226527e-15
4579.0465,7.294772256e-15
4580.307284,7.04216162e-15
4581.568067,7.282475031e-15
4582.828851,7.244642305e-15
4584.089635,7.218914526e-15
4585.350419,7.255142125e-15
4586.611203,6.898852962e-15
4587.871987,6.687928206e-15
4589.13277,6.773617871e-15
4590.393554,6.75202573e-15
4591.654338,6.658023708e-15
4592.915122,6.444025069e-15
4594.175906,6.193189814e-15
4595.43669,5.95281584e-15
4596.697473,5.487264933e-15
4597.958257,5.153786367e-15
4599.219041,5.264059045e-15
4600.479825,5.752754281e-15
4601.740609,5.990819667e-15
4603.001393,5.702219025e-15
4604.262176,5.513964258e-15
4605.52296,5.855257973e-15
4606.783744,5.906790187e-15
4608.044528,5.62397605e-15
4609.305312,5.549125443e-15
4610.566096,5.805388485e-15
4611.826879,6.142046388e-15
4613.087663,6.452350132e-15
4614.348447,6.624939871e-15
4615.609231,6.341260067e-15
4616.870015,6.328474105e-15
4618.130799,6.517243444e-15
4619.391582,6.659057935e-15
4620.652366,6.853311812e-15
4621.91315,6.990827188e-15
4623.173934,6.77968305e-15
4624.434718,6.769787588e-15
4625.695502,7.259801653e-15
4626.956285,7.078319339e-15
4628.217069,6.584167941e-15
4629.477853,6.474805823e-15
4630.738637,6.752761378e-15
4631.999421,7.210903288e-15
4633.260205,6.802871e-15
4634.520988,6.771932699e-15
4635.781772,6.574809497e-15
4637.042556,6.595572816e-15
4638.30334,6.81477266e-15
4639.564124,6.689302517e-15
4640.824908,6.744169923e-15
4642.085691,6.550414948e-15
4643.346475,6.643981172e-15
4644.607259,6.783959296e-15
4645.868043,6.809927632e-15
4647.128827,6.712808528e-15
4648.389611,6.746175274e-15
4649.650394,7.237526381e-15
4650.911178,7.391625391e-15
4652.171962,7.223550337e-15
4653.432746,7.292907936e-15
4654.69353,7.734711851e-15
4655.954314,8.091001014e-15
4657.215097,8.071317662e-15
4658.475881,8.08795593e-15
4659.736665,8.512193229e-15
4660.997449,8.667846544e-15
4662.258233,8.516784995e-15
4663.519017,8.586156993e-15
4664.7798,8.807682367e-15
